#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1717166396206341961,-6.670088623650372e-07,-0.0004189484170638025,-1.6186503160042776e-07,-0.8575181365013123,-0.0019526034593582153,9.80763053894043
1717166396244869077,7.803901098668575e-07,0.0013128139544278383,1.1046807912862278e-06,-1.3007879257202148,0.010585695505142212,9.812919616699219
1717166396296606401,9.62521880865097e-07,-0.0008366216206923127,-2.547889152992866e-07,-0.4929230511188507,-0.010814070701599121,9.804144859313965
1717166396358532082,-3.9937731344252825e-07,0.0009394443477503955,1.6769224657764426e-06,-1.0385923385620117,0.0007898509502410889,9.813106536865234
1717166396407759988,-9.531795512884855e-07,-0.0010916461469605565,-3.7279868081441236e-08,-0.24594208598136902,0.007031317800283432,9.804651260375977
1717166396445870002,6.706541171297431e-07,0.0007484293892048299,-5.491825731951394e-07,-0.7902485728263855,-0.009622111916542053,9.813395500183105
1717166396512502416,-1.655222149565816e-06,-0.001273553934879601,-5.865595085197128e-07,-0.04051719605922699,0.008899558335542679,9.80530834197998
1717166396552573936,2.0333391148597002e-07,0.000725029909517616,6.92117453127139e-07,-0.6800279021263123,-0.015444308519363403,9.814445495605469
1717166396598359056,-3.012246452271938e-08,-0.0013005633372813463,-5.357451868803764e-07,0.11210528016090393,0.004925981163978577,9.80532455444336
1717166396661298725,1.2166856322437525e-07,0.0006926648202352226,-1.2749284223900759e-06,-0.5212333798408508,0.0020829439163208008,9.814326286315918
1717166396699722251,-7.719499990344048e-07,-0.0013180472888052464,-1.5466002878383733e-06,0.2782665193080902,0.015696533024311066,9.805487632751465
1717166396741803330,7.961498340591788e-07,0.0006710581947118044,1.84530254045967e-05,-0.3679685592651367,-0.016019977629184723,9.814507484436035
1717166396806118232,-8.1618782132864e-07,-0.001302223070524633,9.423119990970008e-06,0.38915544748306274,-0.00425410270690918,9.805481910705566
1717166396849254854,5.096353561384603e-06,0.00014961333363316953,-0.005805488675832748,-0.10037145018577576,0.023930273950099945,9.813279151916504
1717166396891843396,2.008232695516199e-05,0.0006850631325505674,0.005997014231979847,-0.2429211139678955,-0.03534745052456856,9.811712265014648
1717166396952923982,0.00010024219227489084,-0.0007516928017139435,2.545648385421373e-05,-0.3473958373069763,0.006116628646850586,9.809988975524902
1717166396993091404,3.6639743484556675e-05,-0.0004194238572381437,0.016359729692339897,-0.32471123337745667,-0.02824772149324417,9.809831619262695
1717166397062625948,-5.2063725888729095e-05,-0.0009248804417438805,0.003977819345891476,-0.2079789936542511,-0.026554744690656662,9.809133529663086
1717166397095411296,0.0002363273815717548,-0.00019252515630796552,-0.01918451488018036,-0.19326280057430267,0.12266577780246735,9.81163215637207
1717166397139827062,7.747643394395709e-06,-0.0016513282898813486,-0.0032510205637663603,0.4077985882759094,-0.021182939410209656,9.80422306060791
1717166397202139062,-2.7035479433834553e-05,0.0005107350880280137,0.008120981976389885,0.1829763799905777,-0.059322383254766464,9.814142227172852
1717166397239750041,-9.197433973895386e-05,-0.00039115193067118526,-0.016374582424759865,0.7281896471977234,0.024415045976638794,9.806232452392578
1717166397302850724,-5.6348537327721715e-05,-0.0012555194552987814,-0.007613609079271555,1.043833613395691,0.020453497767448425,9.807029724121094
1717166397348909479,-1.2372969649732113e-05,-0.0013825290370732546,0.00012414051161613315,0.7406594753265381,0.00023606419563293457,9.81289005279541
1717166397403654368,-5.6278848205693066e-05,0.0001180039398605004,-0.015643086284399033,0.8642934560775757,0.009360000491142273,9.811768531799316
1717166397452451675,-4.794176493305713e-05,-0.000479129928862676,-0.006958594545722008,0.6918017268180847,-0.0087500661611557,9.810452461242676
1717166397496742832,-2.095706804539077e-05,-0.0002031547192018479,0.013591302558779716,0.8675965070724487,-0.061543434858322144,9.809950828552246
1717166397540093904,-0.00015499343862757087,-0.0004053607117384672,-0.00936994981020689,0.7914992570877075,0.06266909837722778,9.810346603393555
1717166397616066209,1.806474756449461e-07,-0.0003411924990359694,0.011074667796492577,0.9912888407707214,-0.05262492597103119,9.808972358703613
1717166397647073890,6.401664722943678e-05,-1.4506711522699334e-05,-0.013228499330580235,0.9391340017318726,0.0905141532421112,9.810771942138672
1717166397690379587,4.0224462281912565e-05,-0.0002603285829536617,0.003446145448833704,1.0781419277191162,-0.09117239713668823,9.808698654174805
1717166397752360614,6.465008482336998e-06,-0.0010979066137224436,-0.006017273757606745,1.586467981338501,0.026392489671707153,9.807535171508789
1717166397801664452,2.230402606073767e-05,0.00016419458552263677,0.008226633071899414,1.3304650783538818,-0.02397480607032776,9.811711311340332
1717166397848976081,1.280443393625319e-05,-0.0007503681699745357,-0.002175665693357587,1.6784707307815552,0.03708088397979736,9.807513236999512
1717166397889931835,1.4932280464563519e-05,-0.00010637150262482464,0.007013843394815922,1.3554434776306152,-0.019555717706680298,9.812352180480957
1717166397960399907,-6.4421037677675486e-06,-0.0005699120229110122,-0.004277780186384916,1.671400785446167,0.0436132550239563,9.808558464050293
1717166397989800282,7.620512405992486e-06,-3.9411177567671984e-05,0.005893600173294544,1.5019159317016602,-0.04529637098312378,9.810469627380371
1717166398061263291,-9.381634299643338e-06,-0.0004611750482581556,-0.0036088679917156696,1.7429249286651611,0.03234025835990906,9.808647155761719
1717166398104442681,1.150187017628923e-06,0.00022130720026325434,0.005023520439863205,1.5150210857391357,-0.016547173261642456,9.81137466430664
1717166398146226107,-8.296497981064022e-06,0.0005703110946342349,1.4481734069704544e-05,1.0461595058441162,0.01997058093547821,9.812485694885254
1717166398190873524,-9.580602636560798e-06,0.0010591059690341353,1.4175728324516967e-07,0.35645872354507446,0.0010308250784873962,9.813654899597168
1717166398254108205,-9.577313903719187e-06,0.001280647236853838,1.5373561268461344e-07,-0.11469340324401855,-0.0014548730105161667,9.8121337890625
1717166398289767674,-6.437039701268077e-06,0.001291403779760003,2.763570421393524e-07,-0.3948362469673157,-0.002821996808052063,9.810524940490723
1717166398353516387,-0.006102504208683968,0.0013011435512453318,-0.0640859603881836,-0.677148699760437,-0.9003060460090637,9.809736251831055
1717166398399045195,-0.0013714054366573691,0.0010537237394601107,-0.06699099391698837,-0.741604208946228,-0.9107241630554199,9.808554649353027
1717166398459726770,0.0006431419169530272,0.0008391916053369641,-0.06568710505962372,-0.7333326935768127,-0.27201804518699646,9.808156967163086
1717166398501071994,0.001180843566544354,0.0006582707865163684,-0.0642995685338974,-0.7443047761917114,-0.12932653725147247,9.808740615844727
1717166398541298274,-0.004166834522038698,0.0007620364194735885,-0.11944032460451126,-0.9953080415725708,-0.900965690612793,9.809518814086914
1717166398610411456,-8.829869329929352e-05,0.0004692260699812323,-0.11997682601213455,-0.888508677482605,-0.8370527625083923,9.8079252243042
1717166398644227088,0.0014614354586228728,0.000300413288641721,-0.11732150614261627,-0.7683410048484802,-0.2804288864135742,9.808343887329102
1717166398703452044,0.0017327284440398216,0.00019791623344644904,-0.11467209458351135,-0.7420374155044556,-0.14733721315860748,9.809206008911133
1717166398758395389,-0.003123968606814742,0.0004727289779111743,-0.16195528209209442,-1.0417208671569824,-0.8291981220245361,9.810378074645996
1717166398791335730,0.00039837253279984,0.00018821691628545523,-0.1607939749956131,-0.9034342765808105,-0.7651848793029785,9.808294296264648
1717166398853406079,0.0016497484175488353,6.135104922577739e-05,-0.15716269612312317,-0.7020103931427002,-0.24712473154067993,9.808578491210938
1717166398899388942,0.0018030900973826647,7.102906238287687e-06,-0.15358015894889832,-0.6952835321426392,-0.16578049957752228,9.80949878692627
1717166398946207513,0.013689587824046612,-0.00037020863965153694,-0.03532441332936287,-0.28881290555000305,1.3416470289230347,9.807819366455078
1717166399014053826,0.005626981146633625,-0.0001260535791516304,-0.00012837920803576708,-0.5134392380714417,2.1640233993530273,9.809601783752441
1717166399049747927,-0.00017849406867753714,-4.8575253458693624e-05,-6.87200554239098e-07,-0.6156600713729858,0.5589385032653809,9.810669898986816
1717166399091155622,-0.0019106678664684296,-2.6687805075198412e-05,-9.38455571031227e-08,-0.6045547127723694,0.1787198930978775,9.809982299804688
1717166399162752502,-0.002132174326106906,-2.507353201508522e-05,2.4359508188354084e-08,-0.5948091745376587,0.02933846414089203,9.809988975524902
1717166399197215977,-0.0018696397310122848,-2.9925082344561815e-05,8.377885762911319e-08,-0.5798648595809937,-0.009073331952095032,9.809928894042969
1717166399239987172,-0.0015008858172222972,-3.520556492730975e-05,1.2553033457152196e-07,-0.5595697164535522,-0.00045242905616760254,9.80985164642334
1717166399309261989,-0.0011595610994845629,-4.002792411483824e-05,1.4771893575016293e-07,-0.5704131722450256,-0.03077399730682373,9.810012817382812
1717166399345946195,-0.0047396100126206875,2.529611811041832e-05,-0.04186089709401131,-0.5968381762504578,-0.6383851766586304,9.810134887695312
1717166399389633972,-0.0012212526053190231,-3.371114144101739e-05,-0.041853174567222595,-0.5603264570236206,-0.5155578255653381,9.809541702270508
1717166399455298708,9.797980601433665e-05,-5.266339940135367e-05,-0.040885087102651596,-0.532618522644043,-0.14334118366241455,9.809834480285645
1717166399495334774,0.000481163413496688,-5.685604992322624e-05,-0.03993719071149826,-0.4920143485069275,-0.03604400157928467,9.809858322143555
1717166399549870438,0.0005250644171610475,-5.80078485654667e-05,-0.03901044279336929,-0.4958559274673462,-0.03367836773395538,9.80993938446045
1717166399604430423,0.0030972587410360575,-6.983819184824824e-05,-7.48350503272377e-05,-0.4675922989845276,0.7199083566665649,9.809799194335938
1717166399647104229,0.0005144511815160513,-5.926100129727274e-05,-1.3326487646736496e-07,-0.4571491777896881,0.3192245364189148,9.809900283813477
1717166399695589988,-0.000343530613463372,-5.4491072660312057e-05,4.149528010088943e-08,-0.46405935287475586,0.058241188526153564,9.810020446777344
1717166399752617124,-0.0005481076659634709,-5.159009015187621e-05,9.721443916532735e-08,-0.4347005784511566,0.022434428334236145,9.809952735900879
1717166399808881817,-0.0005213451222516596,-4.976095806341618e-05,1.1633503049779392e-07,-0.4430324137210846,0.003322690725326538,9.810111999511719
1717166399839999705,-0.0004345158231444657,-4.812059341929853e-05,1.2887073808087735e-07,-0.4171432852745056,-0.004397779703140259,9.809881210327148
1717166399903054773,-0.00033962776069529355,0.0017294283024966717,2.0785757897101576e-06,-1.0274219512939453,0.0019635260105133057,9.8140869140625
1717166399961891833,-0.000260226777754724,-0.0004683784209191799,-1.302292389482318e-06,-1.1017128229141235,-0.003776460886001587,9.808277130126953
1717166399993399775,-0.00019564077956601977,0.001460544764995575,2.1348532754927874e-05,-1.4722334146499634,-0.006885737180709839,9.812850952148438
1717166400040888902,-0.00014778254262637347,-0.0005427405703812838,-0.00010740383004304022,-0.553884744644165,-0.00033158063888549805,9.80364990234375
1717166400106350883,-0.0001260156714124605,0.0007258343393914402,-3.697656939039007e-05,-1.3364737033843994,-0.011579900979995728,9.813711166381836
1717166400143852536,-8.739100303500891e-05,-0.0005108040058985353,-0.0067104739136993885,-1.2917640209197998,0.029293537139892578,9.807538032531738
1717166400190290953,-0.00012686781701631844,0.0002776780747808516,-0.006382911931723356,-1.077025055885315,-0.03668716549873352,9.809531211853027
1717166400254106322,-0.00012067207717336714,-0.00044992828043177724,-0.012049921788275242,-0.5339101552963257,0.00902491807937622,9.806923866271973
1717166400326961167,-0.00011567202454898506,-0.00036220625042915344,-0.010373498313128948,-0.488082617521286,-0.013767480850219727,9.808663368225098
1717166400353892961,-0.00015502917813137174,0.00015046491171233356,-0.001447054324671626,-1.024023175239563,-0.001634448766708374,9.814342498779297
1717166400400134676,3.188832488376647e-05,-0.0006155953742563725,-0.014378173276782036,-0.29843610525131226,0.06655747443437576,9.806280136108398
1717166400460236002,1.9705796148627996e-05,-0.0014151252107694745,-0.00832525733858347,0.512467086315155,-0.03243014216423035,9.804350852966309
1717166400502195076,0.00021017386461608112,-0.0008251944673247635,0.011479000560939312,0.006301078014075756,-0.05610807240009308,9.81328296661377
1717166400540113026,-0.00016660895198583603,-5.817714918521233e-05,0.01870649866759777,-0.3703315258026123,0.021816156804561615,9.81520938873291
1717166400606824518,8.03158909548074e-05,-0.0009567381348460913,0.015460530295968056,0.6220168471336365,0.009413793683052063,9.804235458374023
1717166400639685827,9.751197649165988e-05,-0.0008378170314244926,0.012693047523498535,-0.39011362195014954,0.012179724872112274,9.815614700317383
1717166400704171773,7.759053551126271e-05,0.00048080855049192905,0.007498448248952627,0.3796652853488922,-0.01703166961669922,9.807347297668457
1717166400751297775,-0.00010567641584202647,-0.0008095584344118834,-0.017489979043602943,0.718635082244873,0.010680034756660461,9.807086944580078
1717166400806290526,2.790274447761476e-05,-0.0006386402528733015,-0.0034566903486847878,0.293036550283432,0.02564910799264908,9.812796592712402
1717166400853539641,-1.3022134226048365e-05,-0.00015819755208212882,-0.004293516743928194,0.24084419012069702,0.015670590102672577,9.812410354614258
1717166400898293370,-4.1832521674223244e-05,0.0001864429796114564,0.007887797430157661,0.3973858654499054,-0.06823596358299255,9.809664726257324
1717166400954624929,-5.7683573686517775e-05,-0.00037828178028576076,-0.004919965285807848,0.31897133588790894,0.018185459077358246,9.810215950012207
1717166400991008172,3.561637277016416e-05,-0.0002380663645453751,0.01950548216700554,0.430423378944397,-0.017938926815986633,9.809033393859863
1717166401064839765,0.00021064101019874215,0.00019523908849805593,-0.012391447089612484,0.2418496161699295,0.06565030664205551,9.812094688415527
1717166401099252914,-4.475374589674175e-05,-0.000888603797648102,0.0018681710353121161,0.4581161141395569,-0.039286792278289795,9.807230949401855
1717166401140278176,0.00010914832819253206,-0.0005143500166013837,-0.01614292897284031,0.8710284233093262,-0.005787014961242676,9.80850601196289
1717166401209584068,-3.092831320827827e-05,0.0002527823089621961,-0.021195678040385246,0.7049371004104614,0.0986616462469101,9.811796188354492
1717166401247514282,-0.002603748580440879,0.0004535505431704223,-0.03409072011709213,0.6662200093269348,-0.4408935010433197,9.809866905212402
1717166401293085864,-0.0004957272903993726,-5.617189162876457e-05,-0.023674292489886284,0.8975168466567993,-0.4039126932621002,9.809185028076172
1717166401353148594,0.00020058066002093256,-0.0004582524998113513,-0.03202780708670616,0.7605425119400024,-0.08158135414123535,9.809556007385254
1717166401393921806,0.00034171005245298147,-0.0003913223627023399,-0.021681569516658783,0.9415754675865173,-0.18160682916641235,9.810675621032715
1717166401440234817,5.4518532124347985e-05,-0.0004895483143627644,-0.041692815721035004,1.3636704683303833,-0.02394673228263855,9.808415412902832
1717166401504141358,-0.00369360763579607,-0.0004714280366897583,-0.07829219847917557,1.3202570676803589,-0.5904898047447205,9.808769226074219
1717166401554261670,-0.0009795469231903553,-0.0004655702505260706,-0.07857285439968109,1.1726059913635254,-0.5857499241828918,9.81116771697998
1717166401589871952,0.00011380238720448688,-0.00013803655747324228,-0.08325567841529846,1.4288215637207031,-0.3337106704711914,9.809219360351562
1717166401649895059,-0.002991632092744112,0.0006777390372008085,-0.12421748042106628,0.5535465478897095,-0.7730934619903564,9.814491271972656
1717166401694680622,0.00016136141493916512,0.0008616283885203302,-0.12610837817192078,0.1442682147026062,-0.6414117813110352,9.811820030212402
1717166401758699281,0.0013038620818406343,0.0009438820416107774,-0.12553605437278748,-0.055872850120067596,-0.24689453840255737,9.81082820892334
1717166401794652008,0.0015346674481406808,0.0009193567093461752,-0.1241082027554512,-0.22362510859966278,-0.13881917297840118,9.81004524230957
1717166401840159385,0.0014293222920969129,0.000826337665785104,-0.12216951698064804,-0.3444090187549591,-0.10331550240516663,9.809517860412598
1717166401904801724,-0.0021293512545526028,0.0010208635358139873,-0.15598124265670776,-0.7097043991088867,-0.5834262371063232,9.810935974121094
1717166401941722463,0.00047904739039950073,0.000650847505312413,-0.1539737433195114,-0.6245414018630981,-0.5231423377990723,9.807573318481445
1717166401994347432,0.001309871906414628,0.0004462546785362065,-0.15076568722724915,-0.4554394781589508,-0.14472372829914093,9.808518409729004
1717166402051979049,-0.0016997852362692356,0.0006936046411283314,-0.18067924678325653,-0.8548123836517334,-0.5684852600097656,9.810697555541992
1717166402096188204,0.0007415440632030368,0.00031592207960784435,-0.1778583973646164,-0.6492174863815308,-0.467316210269928,9.808014869689941
1717166402152666398,0.0014695283025503159,0.00014705024659633636,-0.1739567071199417,-0.4763646721839905,-0.12956635653972626,9.808420181274414
1717166402197422577,0.001478784717619419,7.104582618921995e-05,-0.17008915543556213,-0.44696497917175293,-0.06811410188674927,9.809388160705566
1717166402249572572,-0.0015174750005826354,0.0004458367475308478,-0.1962648332118988,-0.8606011867523193,-0.47683095932006836,9.811678886413574
1717166402301386326,0.0006100949831306934,9.267893619835377e-05,-0.19303688406944275,-0.6489243507385254,-0.41024333238601685,9.808287620544434
1717166402345565426,0.010269149206578732,0.0005803881213068962,-0.12446168810129166,-0.6789295077323914,0.9624558091163635,9.811135292053223
1717166402399116988,0.009679960086941719,0.00016644177958369255,-0.015661677345633507,-1.2837172746658325,2.0203139781951904,9.809028625488281
1717166402440938893,0.0029312437400221825,0.0008913009660318494,-0.0028297940734773874,-1.459823727607727,1.7203410863876343,9.810779571533203
1717166402508431057,-0.0019991849549114704,0.0002824331750161946,-0.014849578961730003,-1.1477574110031128,0.46409690380096436,9.806188583374023
1717166402542820895,-0.0027546421624720097,2.0616455003619194e-05,0.014428638853132725,-0.7465852499008179,0.13794314861297607,9.807182312011719
1717166402594800636,-0.0028755739331245422,0.000584640889428556,0.002386742737144232,-0.7081679701805115,0.03326767683029175,9.810624122619629
1717166402653820020,-0.002316431375220418,-0.0006577405147254467,-0.009761596098542213,-0.2211378663778305,0.0040481239557266235,9.805276870727539
1717166402689643143,-0.0018917722627520561,-0.0006284013506956398,0.00023023184621706605,-0.5028798580169678,-0.06467175483703613,9.811591148376465
1717166402751470505,-0.0013012179406359792,0.0008772470173425972,0.0050804936327040195,-0.40147116780281067,-0.020058289170265198,9.812607765197754
1717166402803458520,-0.00111951376311481,0.0003409080673009157,0.002112563466653228,-0.747011661529541,-0.028207093477249146,9.810996055603027
1717166402840187195,-0.0009699086658656597,0.00039983639726415277,0.00320043065585196,-0.32463324069976807,0.061433419585227966,9.808232307434082
1717166402899823913,-0.0004910107236355543,0.00021280610235407948,0.002895283279940486,0.03157040476799011,-0.052614711225032806,9.807273864746094
1717166402943426099,-0.000503571645822376,0.0006551983533427119,0.012033170089125633,-0.35718297958374023,-0.035563260316848755,9.813873291015625
1717166403002667419,-0.0002761146752163768,-0.0008760103955864906,0.016756610944867134,0.7627123594284058,-0.04916292428970337,9.802223205566406
1717166403060095885,-0.00027657177997753024,-0.0006953415577299893,0.006201159209012985,0.45464521646499634,0.10665516555309296,9.812262535095215
1717166403092290538,-0.0002102714206557721,-0.0007505269604735076,-0.00365414097905159,0.1687408983707428,-0.028057485818862915,9.812419891357422
1717166403140413845,-3.532401751726866e-05,-0.0009672398446127772,-0.0026358147151768208,0.43745672702789307,-0.03347599506378174,9.810373306274414
1717166403210296131,-0.0002198032452724874,0.0003980632172897458,0.002979365410283208,0.08299338817596436,0.03312278166413307,9.81406021118164
1717166403247039449,2.9323375201784074e-05,-0.0003819239791482687,0.004012218210846186,0.5498534440994263,-0.028988942503929138,9.80575180053711
1717166403292243413,2.5729561457410455e-05,-0.0007456120220012963,-0.0006635743193328381,0.4297575056552887,-0.017250120639801025,9.810750961303711
1717166403358792650,-9.214694728143513e-06,-0.000308846530970186,0.009262029081583023,0.4988406002521515,0.01214514672756195,9.811055183410645
1717166403397194903,-4.528654972091317e-05,-0.0001152914555859752,0.007200224790722132,0.13960669934749603,0.000509459525346756,9.812100410461426
1717166403440061325,-4.9251189921051264e-05,-0.0008466442232020199,0.014011416584253311,0.290840744972229,-0.017722278833389282,9.808808326721191
1717166403505973089,-8.155821706168354e-05,-0.0007741028675809503,-0.006426642183214426,1.1848200559616089,0.08949008584022522,9.804950714111328
1717166403545230591,4.6562927309423685e-06,-0.0008497829549014568,-0.01438599918037653,0.18257981538772583,-0.03559441864490509,9.8153715133667
1717166403589948967,-4.86095086671412e-06,-0.0005924333818256855,0.0011352880392223597,0.8104115724563599,-0.028371453285217285,9.807088851928711
1717166403641449232,-4.252238431945443e-05,-0.0009681339142844081,0.005125038325786591,1.2014901638031006,-0.011263430118560791,9.808333396911621
1717166403704511246,-6.313850462902337e-05,-0.00014434508921112865,-0.011183670721948147,0.9127426743507385,0.028718173503875732,9.812431335449219
1717166403739313125,-8.983974112197757e-06,0.00017928578017745167,-0.00027651397977024317,1.0851589441299438,-0.012532591819763184,9.808869361877441
1717166403801603285,5.412293830886483e-06,-0.0007309132488444448,0.004363307263702154,1.16403067111969,-0.046253204345703125,9.808906555175781
1717166403851784737,-2.879922976717353e-05,-0.000662665581330657,-0.005162723362445831,1.3424283266067505,0.012833476066589355,9.810093879699707
1717166403890183344,1.3976125046610832e-05,-0.00021647854009643197,-0.007155530154705048,1.2729730606079102,-0.027879059314727783,9.810480117797852
1717166403951647681,4.037123289890587e-05,-0.0007807135116308928,0.00822159368544817,1.410341739654541,0.020112693309783936,9.809489250183105
1717166404002090831,-8.798509952612221e-06,0.0004951859009452164,-0.007826835848391056,1.4997588396072388,0.015199899673461914,9.809837341308594
1717166404040185301,-1.9153172615915537e-05,-0.0007409908575937152,-0.0009320162353105843,1.7176176309585571,-0.017660856246948242,9.807541847229004
1717166404103552328,-1.6503538063261658e-05,-6.344290159177035e-05,-0.007697239052504301,1.3245387077331543,0.0011094212532043457,9.812728881835938
1717166404152111190,1.3436336303129792e-05,-0.0006089669186621904,0.005560418125241995,1.6768572330474854,-0.028420209884643555,9.808222770690918
1717166404194049300,-8.200753654818982e-06,0.00014738300524186343,-0.006903083063662052,1.537575125694275,0.04047667980194092,9.81052303314209
1717166404254589029,1.001861528493464e-05,-0.0004997001378796995,0.0037723782006651163,1.783721923828125,-0.04334211349487305,9.808070182800293
1717166404298262705,-3.5365410440135747e-06,-6.31043003522791e-05,-0.005498765502125025,1.6711170673370361,0.02167797088623047,9.810436248779297
1717166404340375927,1.264583261217922e-05,-0.0004425147199071944,0.003465623129159212,1.9055639505386353,-0.03232783079147339,9.8082914352417
1717166404411976021,2.604530891403556e-06,-0.00017114878573920578,-0.003988495096564293,1.8413119316101074,0.01637810468673706,9.810011863708496
1717166404445420119,1.561494718771428e-05,-0.00035369108081795275,0.003032211447134614,2.023738384246826,-0.007736563682556152,9.80858325958252
1717166404493877035,9.623749065212905e-06,-0.0003065381315536797,-0.001827906002290547,2.033853530883789,0.009683609008789062,9.809329986572266
1717166404549649714,1.036037429003045e-05,-0.00027335828053765,0.0005598075222223997,2.104003429412842,-0.01905149221420288,9.809113502502441
1717166404603211227,6.514856067951769e-06,-0.0002033085038419813,-0.00011704073403961957,2.0973892211914062,0.019429266452789307,9.809639930725098
1717166404654394067,3.235363692510873e-06,-0.0001669336634222418,9.88158535619732e-06,2.0868606567382812,-0.009070217609405518,9.809313774108887
1717166404691350442,2.8996801120229065e-06,-0.00015571515541523695,-1.8764699234452564e-06,2.1235640048980713,0.0044817328453063965,9.809281349182129
1717166404745473738,3.1582676456309855e-06,-0.00016301899449899793,-1.5188261386356317e-06,2.159618616104126,0.006871223449707031,9.808935165405273
1717166404803610893,1.3465614756569266e-06,0.00010432572162244469,-1.2894621477244073e-06,2.0776989459991455,-0.015244841575622559,9.80990982055664
1717166404846233581,1.6517878975719213e-06,0.0009742279071360826,-4.887288582722249e-07,1.2947862148284912,0.007849276065826416,9.814214706420898
1717166404899425628,7.532653398811817e-07,0.0016016471199691296,2.8397437290550442e-08,0.28501251339912415,-0.011889025568962097,9.814977645874023
1717166404939348851,-6.164191290736198e-08,0.0018505810294300318,3.5854014868164086e-07,-0.2875974774360657,0.01686479151248932,9.812499046325684
1717166404988994980,1.6605481505393982e-06,0.0018217613687738776,5.568720098381164e-07,-0.6835938096046448,0.0017535984516143799,9.810587882995605
1717166405039148347,6.669433787465096e-07,0.001636142609640956,6.652299475717882e-07,-0.9046229124069214,-0.010085254907608032,9.809063911437988
1717166405093117118,-4.1688326746225357e-07,0.0013867751695215702,6.933963732080883e-07,-1.034948706626892,-0.004791319370269775,9.808375358581543
1717166405147912768,1.2570526450872421e-06,0.0012150853872299194,8.099723913801427e-07,-1.20485258102417,0.011767566204071045,9.808844566345215
1717166405189514983,8.936913218349218e-07,0.0009164763614535332,7.571043170173652e-07,-1.184328556060791,-0.011852800846099854,9.808005332946777
1717166405243547050,4.133617039769888e-07,0.0006308860029093921,7.098168453012477e-07,-1.143723964691162,-0.0007946789264678955,9.80781078338623
1717166405296898866,5.22297341376543e-07,0.0003813395160250366,5.368980282582925e-07,-1.0267012119293213,0.01254880428314209,9.80811595916748
1717166405349492973,-3.588866093195975e-07,0.00018237241602037102,9.320887670583033e-07,-0.9468478560447693,0.0011802911758422852,9.808351516723633
1717166405388613469,-3.090142399742035e-07,3.90075638279086e-06,-1.202969542646315e-06,-0.8352642059326172,-0.005307674407958984,9.808602333068848
1717166405445979428,-2.2073800209909678e-07,-2.995471004396677e-05,9.795254527489305e-07,-0.7682953476905823,-0.009200423955917358,9.809318542480469
1717166405498219889,6.755872163921595e-07,-0.0001746563648339361,2.3380231084502157e-07,-0.6819674372673035,0.010424435138702393,9.809182167053223
1717166405548655791,6.592817953787744e-07,-0.0001771709357853979,4.2550004764052574e-07,-0.6068888902664185,-0.00961369276046753,9.809590339660645
1717166405604665350,6.94330083206296e-07,-0.00030329544097185135,1.5177175782810082e-07,-0.4758627116680145,0.00741596519947052,9.8093843460083
1717166405656456512,-1.938366040121764e-06,-0.0002768376434687525,2.8927919970556104e-07,-0.39509934186935425,0.007208868861198425,9.809713363647461
1717166405688596378,4.419853212311864e-07,-0.00037394111859612167,4.062717806618821e-08,-0.27030736207962036,-0.00675443559885025,9.809577941894531
1717166405738865595,5.041947588324547e-07,-0.00031705753644928336,1.8249252775603964e-07,-0.22485066950321198,0.0018118470907211304,9.810056686401367
1717166405790308461,5.890469765290618e-07,-0.00040413669194094837,-7.80217987994547e-08,-0.10373426973819733,0.001501619815826416,9.809758186340332
1717166405849624813,-2.540473360568285e-07,-0.0003026283229701221,6.366289539982972e-08,-0.05524029955267906,-0.014746861532330513,9.810309410095215
1717166405902262241,4.352195901446976e-07,4.1831644921330735e-06,2.5785874413486454e-07,-0.242441788315773,0.0006174668669700623,9.811470031738281
1717166405946795963,7.438065949827433e-07,0.00023581244749948382,3.784947466556332e-07,-0.5333731770515442,0.006324678659439087,9.811760902404785
1717166405989241990,8.352653821930289e-07,0.0003491629322525114,4.3002094685107295e-07,-0.6817700862884521,-0.0007371008396148682,9.81103801727295
1717166406040609232,1.2456439435482025e-07,0.00037408608477562666,4.602518401952693e-07,-0.7799144983291626,0.00943678617477417,9.810234069824219
1717166406095986980,-1.828448148444295e-07,0.00034560286439955235,4.7108946432672383e-07,-0.8477046489715576,0.0021679699420928955,9.80974292755127
1717166406146327584,-0.006437670439481735,0.00042321067303419113,-0.06754433363676071,-0.9497620463371277,-0.946488618850708,9.809917449951172
1717166406196991833,-0.001499785459600389,0.0002807233831845224,-0.07098259031772614,-0.9619278311729431,-0.9885858297348022,9.808804512023926
1717166406247821212,0.000668951659463346,0.00018741298117674887,-0.06947348266839981,-0.8573422431945801,-0.2916162610054016,9.808878898620605
1717166406289322214,0.0012504186015576124,0.00012447626795619726,-0.06791453063488007,-0.858579695224762,-0.1439286768436432,9.809412002563477
1717166406342616163,-0.004365736618638039,0.0003510601818561554,-0.1256505697965622,-1.0497835874557495,-0.9237790703773499,9.810161590576172
1717166406397883536,-0.00013594179472420365,0.00014275989087764174,-0.12653256952762604,-0.9897519946098328,-0.9150252938270569,9.808545112609863
1717166406446990118,0.0015199764166027308,4.3246778659522533e-05,-0.12370113283395767,-0.8153353929519653,-0.30782127380371094,9.808658599853516
